Timestamp;IP;MAC;tension;temperature;current
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:57;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;;;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;;;;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;;;;;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;;;;;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;;;;;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;;;;;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;;;;;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:58;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;;161562567;16;16;14
2025-04-17 11:01:59;;;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;;;;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;;161562567;16;16;14
2025-04-17 11:01:59;;;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;;;;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;;161562567;16;16;14
2025-04-17 11:01:59;;;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;;;;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;;161562567;16;16;14
2025-04-17 11:01:59;;;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;;;;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;;;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;;;;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;;;;;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:01:59;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;;;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;;;;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;;;;;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;;;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;;;;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;;;;;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;;;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;;;;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;;;;;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
2025-04-17 11:02:00;123465;161562567;16;16;14
